"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"L000573","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000573.json","Raúl",,"Labrador",,"1967-12-08","M","R",,"Raul_Labrador","raul.r.labrador","RepLabrador","412419","94987","57391","21125","N00031377","/m/0c3zfwm","","https://labrador.house.gov",,,false,,0.732,,"2",,1607,74,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:id/cd:1",,,,"ID","1",false,"1601",4.6,89.62,10.32
"L000564","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000564.json","Doug",,"Lamborn",,"1954-05-24","M","R",,"RepDLamborn","CongressmanDougLamborn","CongressmanLamborn","412191","1022846","2698","20704","N00028133","/m/0fsgdd","","https://lamborn.house.gov",,,false,,0.69,,"6","2012",1607,46,0,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:co/cd:5",,,,"CO","5",false,"0805",2.86,94.71,5.23
"L000567","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000567.json","Leonard",,"Lance",,"1952-06-25","M","R",,"RepLanceNJ7","CongressmanLance","CongressmanLance","412290","1031349","4443","20929","N00000898","/m/077cs4","","https://lance.house.gov",,,false,,0.331,,"4","2012",1607,1,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nj/cd:7",,,,"NJ","7",false,"3407",0.06,89.71,10.23
"L000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000574.json","Jeff",,"Landry",,"1970-12-23","M","R",,"repjefflandry",,,"412433",,,"21138",,"/m/0dlnh31","","",,,false,,0.614,,"2",,1607,119,2,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:la/cd:3",,,,"LA","3",false,"2203",7.41,92.34,7.59
"L000559","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000559.json","Jim",,"Langevin",,"1964-04-22","M","D",,"JimLangevin","CongressmanJimLangevin","jimlangevin","400230","86608","55787","20136","N00009724","/m/02tvqy","","https://langevin.house.gov","https://langevin.house.gov/rss.xml",,false,,-0.377,,"12","2012",1607,27,1,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:ri/cd:2",,,,"RI","2",false,"4402",1.68,95.37,4.57
"L000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000575.json","James",,"Lankford",,"1968-03-04","M","R",,"SenatorLankford","SenatorLankford","SenatorLankford","412464","1033847","124938","21166","N00031129","/m/0dgrrx6","","https://www.lankford.senate.gov",,,false,,0.572,,"2",,1607,7,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ok/cd:5",,,,"OK","5",false,"4005",0.44,95.72,4.22
"L000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000560.json","Rick",,"Larsen",,"1965-06-15","M","D",,"RepRickLarsen","RepRickLarsen","congressmanlarsen","400232","86610","56231","20145","N00009759","/m/025953","","https://larsen.house.gov",,,false,,-0.364,,"12","2012",1607,15,1,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:wa/cd:2",,,,"WA","2",false,"5302",0.93,91.07,8.86
"L000557","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000557.json","John","B.","Larson",,"1948-07-22","M","D",,"RepJohnLarson","RepJohnLarson","RepJohnLarson","400233","36596","17188","29908","N00000575","/m/024zl9","","https://larson.house.gov","https://larson.house.gov/rss.xml",,false,,-0.399,,"14","2012",1607,75,1,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:ct/cd:1",,,,"CT","1",false,"0901",4.67,95.17,4.76
"L000111","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000111.json","Tom",,"Latham",,"1948-07-14","M","R",,"TomLatham","tom.latham.733","CongressmanTomLatham","400234","36609",,"29522",,"/m/0j23_r6","","http://latham.house.gov",,,false,,0.302,,"18","2012",1607,10,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ia/cd:4",,,,"IA","4",false,"1904",0.62,90.54,9.4
"L000553","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000553.json","Steven","C.","LaTourette",,"1954-07-22","M","R",,"SteveLaTourette",,,"400235","36748",,"29553",,,"","",,,false,,0.211,,"18","2012",1607,66,2,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:oh/cd:14",,,,"OH","14",false,"3914",4.11,85.89,14.04
"L000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000566.json","Robert","E.","Latta",,"1956-04-18","M","R",,"BobLatta","boblatta","CongressmanBobLatta","412256","1028071","9926","20755","N00012233","/m/02z6_j1","","https://latta.house.gov","https://latta.house.gov/news/rss.aspx",,false,,0.52,,"6","2012",1607,3,0,"2021-03-02 02:35:43 -0500","ocd-division/country:us/state:oh/cd:5",,,,"OH","5",false,"3905",0.19,96.98,2.95
"L000568","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000568.json","Christopher",,"Lee",,"1964-04-01","M","R",,,,"congressmanlee","412291","1031304",,,,"/m/0f0kz","","",,,false,,,,"4","2012",28,0,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ny/cd:26",,,,"NY","26",false,"3626",0,96.15,0
"L000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000551.json","Barbara",,"Lee",,"1946-07-16","F","D",,"RepBarbaraLee","RepBarbaraLee","RepLee","400237","54579","8315","29778","N00008046","/m/024sjy","","https://lee.house.gov",,,false,,-0.687,,"16","2012",1607,77,4,"2021-03-02 02:35:43 -0500","ocd-division/country:us/state:ca/cd:9",,,,"CA","9",false,"0609",4.79,90.72,9.21
"L000263","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000263.json","Sander","M.","Levin",,"1931-09-06","M","D",,"RepSandyLevin","RepSandyLevin","mi12yes","400238","251","26918","15033","N00003950","/m/02n8p2","","https://levin.house.gov",,,false,,-0.378,,"30","2012",1607,2,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:mi/cd:12",,,,"MI","12",false,"2612",0.12,95.89,4.05
"L000274","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000274.json","Jerry",,"Lewis",,"1934-10-21","M","R",,"RepJerryLewis",,,"400239","1001646",,"14644",,"/m/0427y","","",,,false,,0.348,,"34","2012",1607,214,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:41",,,,"CA","41",false,"0641",13.32,94.43,5.5
"L000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000287.json","John",,"Lewis",,"1940-02-21","M","D",,"RepJohnLewis","RepJohnLewis","repjohnlewis","400240","2528","26820","15431","N00002577","/m/02555z","","https://johnlewis.house.gov",,,false,,-0.59,,"26","2012",1607,109,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ga/cd:5",,,,"GA","5",false,"1305",6.78,94.04,5.89
"L000563","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000563.json","Daniel",,"Lipinski",,"1966-07-15","M","D",,"RepLipinski","repdanlipinski","lipinski03","400630","1013046","33692","20508","N00027239","/m/0508fv","","https://lipinski.house.gov",,,false,,-0.233,,"8","2012",1607,44,3,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:il/cd:3",,,,"IL","3",false,"1703",2.74,85.01,14.93
"L000554","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000554.json","Frank","A.","LoBiondo",,"1946-05-12","M","R",,"RepLoBiondo","FrankLoBiondo","USRepFrankLoBiondo","400244","30867","21890","29539","N00000851","/m/025y0c","","https://lobiondo.house.gov",,,false,,0.211,,"18","2012",1607,0,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nj/cd:2",,,,"NJ","2",false,"3402",0,82.88,17.05
"L000565","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000565.json","Dave",,"Loebsack",,"1952-12-23","M","D",,"DaveLoebsack","DaveLoebsack","congressmanloebsack","412209","1022883","68964","20720","N00027741","/m/0gtmqs","","https://loebsack.house.gov","https://loebsack.house.gov/news/rss.aspx",,false,,-0.276,,"6","2012",1607,34,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ia/cd:2",,,,"IA","2",false,"1902",2.12,90.65,9.29
"L000397","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000397.json","Zoe",,"Lofgren",,"1947-12-21","F","D",,"RepZoeLofgren","zoelofgren","RepZoeLofgren","400245","36520","21899","29504","N00007479","/m/024t94","","https://lofgren.house.gov","https://lofgren.house.gov/rss.xml",,false,,-0.402,,"18","2012",1607,60,3,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ca/cd:16",,,,"CA","16",false,"0616",3.73,91.67,8.26
"L000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000576.json","Billy",,"Long",,"1955-08-11","M","R",,"USRepLong","Rep.Billy.Long","MOdistrict7","412445","61880","123401","21150","N00030676","/m/0ds17_9","","https://long.house.gov",,,false,,0.555,,"2",,1607,51,0,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:mo/cd:7",,,,"MO","7",false,"2907",3.17,94.17,5.76
"L000480","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000480.json","Nita","M.","Lowey",,"1937-07-05","F","D",,"NitaLowey","RepLowey","nitalowey","400246","6110","26982","15612","N00001024","/m/03tv8l","","https://lowey.house.gov","https://lowey.house.gov/rss.xml",,false,,-0.389,,"24","2012",1607,51,1,"2019-11-18 02:30:18 -0500","ocd-division/country:us/state:ny/cd:18",,,,"NY","18",false,"3618",3.17,95.83,4.11
"L000491","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000491.json","Frank","D.","Lucas",,"1960-01-06","M","R",,"RepFrankLucas","RepFrankLucas","RepFrankLucas","400247","35692","27032","29393","N00005559","/m/033tnk","","https://lucas.house.gov","https://lucas.house.gov/rss.xml",,false,,0.363,,"20","2012",1607,24,0,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ok/cd:3",,,,"OK","3",false,"4003",1.49,93.7,6.24
"L000569","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000569.json","Blaine",,"Luetkemeyer",,"1952-05-07","M","R",,"RepBlaine","BlaineLuetkemeyer","BLuetkemeyer","412292","1031348","20400","20926","N00030026","/m/04ycpq1","","https://luetkemeyer.house.gov","https://luetkemeyer.house.gov/news/rss.aspx",,false,,0.444,,"4","2012",1607,11,0,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:mo/cd:9",,,,"MO","9",false,"2909",0.68,96.28,3.66
"L000570","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000570.json","Ben","Ray","Luján",,"1972-06-07","M","D",,"SenatorLujan","RepBenRayLujan","Repbenraylujan","412293","1031351","102842","20932","N00029562","/m/0412qzq","","https://www.lujan.senate.gov",,,false,,-0.368,,"4","2012",1607,43,1,"2021-01-03 11:38:11 -0500","ocd-division/country:us/state:nm/cd:3",,,,"NM","3",false,"3503",2.68,93.64,6.3
"L000571","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000571.json","Cynthia","M.","Lummis",,"1954-09-10","F","R",,"SenLummis","152754318103332","CynthiaLummis","412294","1031365","15546","20953","N00029788","/m/02qvjv3","","https://www.lummis.senate.gov","https://www.lummis.senate.gov/press-releases/feed/",,false,,0.675,,"4","2012",1607,50,0,"2021-01-03 11:40:41 -0500","ocd-division/country:us/state:wy/cd:1",,,,"WY","At-Large",true,"5600",3.11,90.49,9.45
"L000517","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000517.json","Dan",,"Lungren",,"1946-09-22","M","R",,"dan_lungren",,"RepLungrenCA03","400617",,,"14647",,"/m/04dfzd","","",,,false,,0.497,,"8","2012",1607,15,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:3",,,,"CA","3",false,"0603",0.93,93.54,6.39
"L000562","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000562.json","Stephen","F.","Lynch",,"1955-03-31","M","D",,"RepStephenLynch","repstephenlynch","RepLynch","400249","1000222","4844","20119","N00013855","/m/028vsz","","https://lynch.house.gov",,,false,,-0.352,,"12","2012",1607,49,1,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ma/cd:9",,,,"MA","9",false,"2509",3.05,91.15,8.78
"M001155","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001155.json","Connie",,"Mack",,"1967-08-12","M","R",,"RepConnieMack",,"RepConnieMack","400622","1013040",,"20503",,"/m/02sbl4","","",,,false,,0.601,,"8","2012",1607,254,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:fl/cd:14",,,,"FL","14",false,"1214",15.81,92.42,7.51
"M000087","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000087.json","Carolyn","B.","Maloney",,"1946-02-19","F","D",,"RepMaloney","RepCarolynMaloney","carolynbmaloney","400251","26162","26978","29379","N00000078","/m/03txd5","","https://maloney.house.gov","https://maloney.house.gov/rss.xml",,false,,-0.387,,"20","2012",1607,71,1,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ny/cd:14",,,,"NY","14",false,"3614",4.42,94.71,5.22
"M001138","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001138.json","Donald",,"Manzullo",,"1944-03-24","M","R",,"donmanzullo",,"repmanzullo","400252","26482",,"29349",,,"","",,,false,,0.51,,"20","2012",1607,95,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:il/cd:16",,,,"IL","16",false,"1716",5.91,93.13,6.8
"M001158","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001158.json","Kenny",,"Marchant",,"1951-02-23","M","R",,"RepKenMarchant","RepKennyMarchant","RepKennyMarchant","400656","1013059","5549","20532","N00026710","/m/04cvjb","","https://marchant.house.gov",,,false,,0.601,,"8","2012",1607,95,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:tx/cd:24",,,,"TX","24",false,"4824",5.91,93.14,6.79
"M001179","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001179.json","Tom",,"Marino",,"1952-08-15","M","R",,"RepTomMarino","CongressmanMarino","RepMarino","412468","95129","119478","21170","N00031777","/m/02qv_mf","","https://marino.house.gov","https://marino.house.gov/rss.xml",,false,,0.352,,"2",,1607,117,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:pa/cd:10",,,,"PA","10",false,"4210",7.28,94.86,5.07
"M000133","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000133.json","Edward","J.","Markey",,"1946-07-11","M","D",,"SenMarkey","EdJMarkey","RepMarkey","400253","260","26900","14435","N00000270","/m/028vr4","","https://www.markey.senate.gov",,,false,,-0.503,,"38","2012",1607,51,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ma/cd:7",,,,"MA","7",false,"2507",3.17,94.08,5.86
"M001184","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001184.json","Thomas",,"Massie",,"1971-01-13","M","R",,"RepThomasMassie","RepThomasMassie","repthomasmassie","412503","79951","132068","31102","N00034041","/m/0h_cb6v","","https://massie.house.gov",,,false,,0.658,,"2",,55,0,0,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ky/cd:4",,,,"KY","4",false,"2104",0,70.91,29.09
"M001142","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001142.json","Jim",,"Matheson",,"1960-03-21","M","D",,"RepJimMatheson","RepJimMatheson","RepJimMatheson","400255","89172",,"20140",,"/m/02xgqb","","http://matheson.house.gov",,,false,,-0.115,,"12","2012",1607,7,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ut/cd:2",,,,"UT","2",false,"4902",0.44,53.33,46.6
"M001163","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001163.json","Doris",,"Matsui",,"1944-09-25","F","D",,"DorisMatsui","doris.matsui","RepDorisMatsui","400663","26602","28593","20538","N00027459","/m/059hdf","","https://matsui.house.gov",,,false,,-0.435,,"8","2012",1607,8,1,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ca/cd:5",,,,"CA","5",false,"0605",0.5,94.67,5.27
"M001165","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001165.json","Kevin",,"McCarthy",,"1965-01-26","M","R",,"GOPLeader","CongressmanKevinMcCarthy","repkevinmccarthy","412190","85231","28918","20703","N00028152","/m/074qxm","","https://kevinmccarthy.house.gov","https://kevinmccarthy.house.gov/rss.xml",,false,,0.462,,"6","2012",1607,39,0,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ca/cd:22",,,,"CA","22",false,"0622",2.43,96.98,2.95
"M000309","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000309.json","Carolyn",,"McCarthy",,"1944-01-05","F","D",,"RepMcCarthyNY",,"CarolynMcCarthy","400257","45040",,"29744",,"/m/024__d","","http://carolynmccarthy.house.gov",,,false,,-0.294,,"16","2012",1607,107,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ny/cd:4",,,,"NY","4",false,"3604",6.66,92.69,7.24
"M001157","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001157.json","Michael",,"McCaul",,"1962-01-14","M","R",,"RepMcCaul","michaeltmccaul","MichaelTMcCaul","400654","1013056","49210","20530","N00026460","/m/0492cz","","https://mccaul.house.gov","https://mccaul.house.gov/rss.xml",,false,,0.45,,"8","2012",1607,21,0,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:tx/cd:10",,,,"TX","10",false,"4810",1.31,96.19,3.74
"M001177","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001177.json","Tom",,"McClintock",,"1956-07-10","M","R",,"RepMcClintock","81125319109","McClintockCA04","412295","30359","9715","20903","N00006863","/m/01r6jp","","https://mcclintock.house.gov","https://mcclintock.house.gov/rss.xml",,false,,0.75,,"4","2012",1607,5,0,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ca/cd:4",,,,"CA","4",false,"0604",0.31,86.67,13.27
"M001143","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001143.json","Betty",,"McCollum",,"1954-07-12","F","D",,"BettyMcCollum04","repbettymccollum","BMcCollum04","400259","86670","3812","20122","N00012942","/m/0249hy","","https://mccollum.house.gov","https://mccollum.house.gov/rss.xml",,false,,-0.418,,"12","2012",1607,81,4,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:mn/cd:4",,,,"MN","4",false,"2704",5.04,95.01,4.92
"M001147","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001147.json","Thaddeus",,"McCotter",,"1965-08-22","M","R",,"ThadMcCotter",,"RepMcCotter","400260",,,"20332",,"/m/03tkzz","","",,,false,,0.335,,"10","2012",1399,69,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:mi/cd:11",,,,"MI","11",false,"2611",4.93,91.07,8.86
"M000404","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000404.json","Jim",,"McDermott",,"1936-12-28","M","D",,"RepJimMcDermott","CongressmanJimMcDermott","RepJimMcDermott","400262","5761",,"15613",,"/m/0249sh","","http://mcdermott.house.gov",,,false,,-0.666,,"24","2012",1607,34,2,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:wa/cd:7",,,,"WA","7",false,"5307",2.12,92.65,7.29
"M000312","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000312.json","Jim",,"McGovern",,"1959-11-20","M","D",,"RepMcGovern","RepJimMcGovern","repjimmcgovern","400263","45976","552","29729","N00000179","/m/028vn7","","https://mcgovern.house.gov",,,false,,-0.539,,"16","2012",1607,13,1,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ma/cd:3",,,,"MA","3",false,"2503",0.81,93.95,5.99
"M001156","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001156.json","Patrick","T.","McHenry",,"1975-10-22","M","R",,"PatrickMcHenry","CongressmanMcHenry","CongressmanMcHenry","400644","1007062","21031","20522","N00026627","/m/02b4rz","","https://mchenry.house.gov","https://mchenry.house.gov/news/rss.aspx",,false,,0.58,,"8","2012",1607,57,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:nc/cd:10",,,,"NC","10",false,"3710",3.55,94.8,5.14
"M000485","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000485.json","Mike",,"McIntyre",,"1956-08-06","M","D",,"RepMikeMcIntyre","mikemcintyre","RepMikeMcIntyre","400266","45960",,"29746",,"/m/03g_v8","","http://mcintyre.house.gov",,,false,,-0.148,,"16","2012",1607,73,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nc/cd:7",,,,"NC","7",false,"3707",4.54,68.61,31.32
"M000508","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000508.json","Howard","P.","McKeon",,"1938-09-09","M","R",,"BuckMcKeon","BuckMcKeon","BuckMcKeon","400267","26483",,"29315",,,"","http://mckeon.house.gov",,,false,,0.396,,"20","2012",1607,54,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:25",,,,"CA","25",false,"0625",3.36,94.36,5.57
"M001180","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001180.json","David",,"McKinley",,"1947-03-28","M","R",,"RepMcKinley","RepMcKinley","RepDavidMcKinley","412487","9269013","117396","21188","N00031681","/m/0crj8tf","","https://mckinley.house.gov",,,false,,0.288,,"2",,1607,21,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:wv/cd:1",,,,"WV","1",false,"5401",1.31,89.96,9.97
"M001159","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001159.json","Cathy",,"McMorris Rodgers",,"1969-05-22","F","R",,"CathyMcMorris","mcmorrisrodgers","mcmorrisrodgers","400659","1013063","3217","20535","N00026314","/m/03dlf3","","https://mcmorris.house.gov",,,false,,0.43,,"8","2012",1607,26,0,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:wa/cd:5",,,,"WA","5",false,"5305",1.62,96.37,3.57
"M001166","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001166.json","Jerry",,"McNerney",,"1951-06-18","M","D",,"RepMcNerney","jerrymcnerney","RepJerryMcNerney","412189","1021667","29474","20702","N00026926","/m/07zk65","","https://mcnerney.house.gov","https://mcnerney.house.gov/rss.xml",,false,,-0.26,,"6","2012",1607,14,1,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ca/cd:11",,,,"CA","11",false,"0611",0.87,93.18,6.75
"M001181","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001181.json","Pat",,"Meehan",,"1955-10-20","M","R",,"RepMeehan","CongressmanPatrickMeehan","repmeehan","412466","1033856","119474","21168","N00031134","/m/03m4jty","","https://meehan.house.gov",,,false,,0.22,,"2",,1607,19,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:pa/cd:7",,,,"PA","7",false,"4207",1.18,86.68,13.26
"M001137","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001137.json","Gregory","W.","Meeks",,"1953-09-25","M","D",,"RepGregoryMeeks","gregorymeeksny05","gwmeeks","400271","53469","4360","29776","N00001171","/m/024_3b","","https://meeks.house.gov","https://meeks.house.gov/rss.xml",,false,,-0.412,,"16","2012",1607,169,2,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ny/cd:6",,,,"NY","6",false,"3606",10.52,94.85,5.08
"M000689","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000689.json","John","L.","Mica",,"1943-01-27","M","R",,,"JohnMica","RepJohnMica","400273","26395",,"29331",,"/m/02520m","","http://mica.house.gov",,,false,,0.453,,"20","2012",1607,10,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:fl/cd:7",,,,"FL","7",false,"1207",0.62,94.7,5.24
"M001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001149.json","Michael","H.","Michaud",,"1955-01-18","M","D",,"RepMikeMichaud","RepMikeMichaud","repmikemichaud","400274","1003591",,"20328",,"/m/024xjp","","http://michaud.house.gov",,,false,,-0.283,,"10","2012",1607,10,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:me/cd:2",,,,"ME","2",false,"2302",0.62,89.51,10.43
"M001144","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001144.json","Jeff",,"Miller",,"1959-06-27","M","R",,,"RepJeffMiller","RepJeffMiller","400279","91615",,"20110",,"/m/0251vm","","http://jeffmiller.house.gov",,,false,,0.633,,"12","2012",1607,48,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:fl/cd:1",,,,"FL","1",false,"1201",2.99,92.82,7.11
"M000725","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000725.json","George",,"Miller",,"1945-05-17","M","D",,"AskGeorge","repgeorgemiller","RepGeorgeMiller","400278","622",,"14256",,"/m/013t9y","","http://georgemiller.house.gov",,,false,,-0.552,,"38","2012",1607,74,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:7",,,,"CA","7",false,"0607",4.6,92.52,7.41
"M001150","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001150.json","Candice","S.","Miller",,"1954-05-07","F","R",,"CandiceMiller","CongresswomanCandiceMiller","candicemi10","400276","1003594",,"20331",,"/m/03tl30","","http://candicemiller.house.gov",,,false,,0.343,,"10","2012",1607,6,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:mi/cd:10",,,,"MI","10",false,"2610",0.37,92.45,7.49
"M001154","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001154.json","Brad",,"Miller",,"1953-05-19","M","D",,"RepBradMiller",,"MillerNC13","400280",,,"20341",,"/m/0ksm80","","",,,false,,-0.376,,"10","2012",1607,15,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nc/cd:13",,,,"NC","13",false,"3713",0.93,94.13,5.8
"M001139","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001139.json","Gary","G.","Miller",,"1948-10-16","M","R",,"RepGaryMiller","RepGaryMiller","GaryGMiller","400277","57888",,"29905",,"/m/024xfr","","http://garymiller.house.gov",,,false,,0.478,,"14","2012",1607,112,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:42",,,,"CA","42",false,"0642",6.97,94.95,4.98
"M001160","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001160.json","Gwen",,"Moore",,"1951-04-18","F","D",,"RepGwenMoore","GwenSMoore","RepGwenMoore","400661","42548","3457","20537","N00026914","/m/04cvds","","https://gwenmoore.house.gov",,,false,,-0.531,,"8","2012",1607,114,4,"2021-03-02 02:35:47 -0500","ocd-division/country:us/state:wi/cd:4",,,,"WI","4",false,"5504",7.09,92.95,6.98
"M000933","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000933.json","James","P.","Moran",,"1945-05-16","M","D",,"Jim_Moran","RepJimMoran","RepJamesPMoran","400283","4269",,"29149",,"/m/025bgj","","http://moran.house.gov",,,false,,-0.302,,"22","2012",1607,51,3,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:va/cd:8",,,,"VA","8",false,"5108",3.17,93.54,6.4
"M001182","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001182.json","Mick",,"Mulvaney",,"1967-07-21","M","R",,"RepMickMulvaney",,"RepMickMulvaney","412474","623510",,"21176",,"/m/0cp1sr_","","https://mulvaney.house.gov","https://mulvaney.house.gov/rss.xml",,false,,0.75,,"2",,1607,10,6,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:sc/cd:5",,,,"SC","5",false,"4505",0.62,88.14,11.8
